inventory_id,fig_num,quantity,set_num,set_url,last_modified
5878,fig-005285,1,fig-005285,https://rebrickable.com/minifigs/fig-005285/skeleton-standard-face-conquistador-helmet/,2022-08-08 19:58:54.225286+00:00
5878,fig-005524,1,fig-005524,https://rebrickable.com/minifigs/fig-005524/pirate-brown-shirt-light-gray-legs-brown-tricorne/,2020-04-26 15:12:09.269135+00:00
5878,fig-005536,1,fig-005536,https://rebrickable.com/minifigs/fig-005536/pirate-green-vest-peg-leg-black-bicorne/,2020-04-26 15:47:11.925618+00:00
5879,fig-001170,1,fig-001170,https://rebrickable.com/minifigs/fig-001170/arctic-explorer-hood-printed-green-goggles/,2020-05-06 18:39:33.769319+00:00
5879,fig-007213,1,fig-007213,https://rebrickable.com/minifigs/fig-007213/arctic-explorer-hood-printed-orange-goggles-woman/,2020-05-07 05:36:51.984912+00:00
5879,fig-007222,1,fig-007222,https://rebrickable.com/minifigs/fig-007222/arctic-explorer-pilot-black-helmet-stubble/,2020-05-06 19:04:41.092782+00:00
5886,fig-010211,1,fig-010211,https://rebrickable.com/minifigs/fig-010211/white-torso-red-legs-reddish-brown-hair-indianapolis/,2020-06-21 13:07:51.446916+00:00
5886,fig-010212,1,fig-010212,https://rebrickable.com/minifigs/fig-010212/green-torso-light-bluish-grey-legs-dark-orange-hair-indianapolis/,2020-06-21 13:08:20.227078+00:00
5886,fig-010213,1,fig-010213,https://rebrickable.com/minifigs/fig-010213/dark-blue-torso-orange-legs-red-cap-indianapolis/,2020-06-21 13:08:47.944305+00:00
5890,fig-003848,1,fig-003848,https://rebrickable.com/minifigs/fig-003848/bossk-yellow-outfit/,2020-06-20 02:44:24.220767+00:00
5890,fig-003849,1,fig-003849,https://rebrickable.com/minifigs/fig-003849/boba-fett-helmet-jetpack-neckwear-reddish-brown-pauldron/,2020-06-20 02:38:03.187577+00:00
5890,fig-003850,1,fig-003850,https://rebrickable.com/minifigs/fig-003850/han-solo-white-shirt-reddish-brown-legs-single-sided-head/,2020-06-19 22:46:27.064686+00:00
5893,fig-000070,1,fig-000070,https://rebrickable.com/minifigs/fig-000070/space-police-i/,2020-04-12 07:53:27.401493+00:00
5893,fig-000406,1,fig-000406,https://rebrickable.com/minifigs/fig-000406/blacktron-i-3626a-head/,2020-05-08 00:26:57.814151+00:00
5896,fig-001298,1,fig-001298,https://rebrickable.com/minifigs/fig-001298/gamer-kid-dimensions/,2020-04-17 08:26:08.729130+00:00
5898,fig-009766,1,fig-009766,https://rebrickable.com/minifigs/fig-009766/racer-red-and-orange-jumpsuit-black-helmet-with-visor/,2020-06-09 23:28:02.439149+00:00
5898,fig-009767,1,fig-009767,https://rebrickable.com/minifigs/fig-009767/racer-red-and-orange-jumpsuit-red-cap-goatee-beard-and-safety-glasses/,2020-06-09 23:28:37.187387+00:00
5898,fig-009768,1,fig-009768,https://rebrickable.com/minifigs/fig-009768/racer-red-and-orange-jumpsuit-red-cap-with-ear-defenders-sunglasses/,2020-06-21 01:01:34.353123+00:00
5899,fig-001350,1,fig-001350,https://rebrickable.com/minifigs/fig-001350/hot-dog-man/,2020-05-31 17:37:14.595284+00:00
5901,fig-013168,1,fig-013168,https://rebrickable.com/minifigs/fig-013168/johnny-thunder-plain-legs-expedition/,2022-10-13 02:52:05.431492+00:00
5903,fig-008780,1,fig-008780,https://rebrickable.com/minifigs/fig-008780/dracus-angry-knights-kingdom-ii/,2021-03-18 16:42:08.153023+00:00
5903,fig-010050,1,fig-010050,https://rebrickable.com/minifigs/fig-010050/rogue-knight-yellow-and-black/,2021-01-03 07:57:11.471721+00:00
5903,fig-010051,1,fig-010051,https://rebrickable.com/minifigs/fig-010051/sir-kentis/,2020-06-11 20:01:51.038025+00:00
5907,fig-005656,1,fig-005656,https://rebrickable.com/minifigs/fig-005656/rawzom-with-flat-silver-shoulder-armor/,2020-04-27 02:51:36.958290+00:00
5907,fig-005657,1,fig-005657,https://rebrickable.com/minifigs/fig-005657/eris-with-no-chi/,2020-04-28 20:23:10.231267+00:00
5910,fig-000416,1,fig-000416,https://rebrickable.com/minifigs/fig-000416/highland-battler/,2020-05-23 09:48:52.704526+00:00
5913,fig-000650,1,fig-000650,https://rebrickable.com/minifigs/fig-000650/woman-white-torso-red-legs-black-hair/,2020-04-24 20:49:28.608245+00:00
5915,fig-001109,1,fig-001109,https://rebrickable.com/minifigs/fig-001109/boba-fett-helmet-jetpack-neckwear-olive-green-pauldron-dark-green-hips/,2020-06-20 02:38:51.973806+00:00
5920,fig-000303,1,fig-000303,https://rebrickable.com/minifigs/fig-000303/clone-trooper-phase-i-armor-brown-eyes/,2020-06-22 18:38:46.839809+00:00
5920,fig-002330,1,fig-002330,https://rebrickable.com/minifigs/fig-002330/battle-droid-one-bent-arm-one-straight-arm/,2020-06-20 00:59:02.934475+00:00
5920,fig-003668,1,fig-003668,https://rebrickable.com/minifigs/fig-003668/super-battle-droid-pearl-dark-gray/,2020-04-21 06:59:01.955519+00:00
5920,fig-003729,1,fig-003729,https://rebrickable.com/minifigs/fig-003729/battle-droid-commander-one-bent-arm-one-straight-arm-yellow-torso/,2020-06-20 01:08:47.539692+00:00
5920,fig-003730,1,fig-003730,https://rebrickable.com/minifigs/fig-003730/clone-commander-fox-hollow-lbg-circle/,2023-04-16 18:01:09.799614+00:00
5921,fig-001133,1,fig-001133,https://rebrickable.com/minifigs/fig-001133/race-driver-bart-blaster/,2020-05-09 14:11:22.145608+00:00
5922,fig-000088,2,fig-000088,https://rebrickable.com/minifigs/fig-000088/futuron-spaceman-yellow-with-airtanks-and-dark-blue-visor/,2020-05-04 20:09:41.951993+00:00
5924,fig-005907,1,fig-005907,https://rebrickable.com/minifigs/fig-005907/beorn/,2020-04-29 10:36:35.663335+00:00
5924,fig-005908,1,fig-005908,https://rebrickable.com/minifigs/fig-005908/gundabad-orc-hair-and-shoulder-spikes/,2020-04-29 10:43:15.871228+00:00
5924,fig-005909,1,fig-005909,https://rebrickable.com/minifigs/fig-005909/gundabad-orc-hair/,2020-04-29 10:43:12.669583+00:00
5925,fig-000303,1,fig-000303,https://rebrickable.com/minifigs/fig-000303/clone-trooper-phase-i-armor-brown-eyes/,2020-06-22 18:38:46.839809+00:00
5925,fig-003612,1,fig-003612,https://rebrickable.com/minifigs/fig-003612/battle-droid-two-bent-arms/,2020-06-20 00:58:25.874135+00:00
5925,fig-003724,1,fig-003724,https://rebrickable.com/minifigs/fig-003724/ahsoka-tano-padawan-light-bluish-gray-legs/,2020-06-19 23:54:19.873753+00:00
5925,fig-003731,1,fig-003731,https://rebrickable.com/minifigs/fig-003731/rotta/,2020-04-19 04:12:47.551814+00:00
5925,fig-003732,1,fig-003732,https://rebrickable.com/minifigs/fig-003732/anakin-skywalker-pilot-uniform-clone-wars-3626b-head/,2022-03-21 19:10:08.920190+00:00
5925,fig-003739,1,fig-003739,https://rebrickable.com/minifigs/fig-003739/captain-rex-visor/,2020-06-20 03:00:48.707211+00:00
5938,fig-000124,1,fig-000124,https://rebrickable.com/minifigs/fig-000124/chewbacca-reddish-brown/,2020-04-18 02:13:22.694628+00:00
5938,fig-003757,1,fig-003757,https://rebrickable.com/minifigs/fig-003757/princess-leia-white-robe-dark-brown-hair-plain-belt/,2020-06-19 23:36:28.553783+00:00
5938,fig-003758,1,fig-003758,https://rebrickable.com/minifigs/fig-003758/darth-vader-light-bluish-gray-skin-white-pupils-3626b-head/,2022-03-21 19:00:54.676326+00:00
5938,fig-003759,1,fig-003759,https://rebrickable.com/minifigs/fig-003759/han-solo-black-vest-dark-blue-legs-smooth-hair-no-cheek-lines/,2020-06-19 23:20:00.081588+00:00
5938,fig-003760,1,fig-003760,https://rebrickable.com/minifigs/fig-003760/luke-skywalker-white-robe-tan-legs-dual-sided-head/,2020-06-19 22:20:21.981219+00:00
5938,fig-003761,1,fig-003761,https://rebrickable.com/minifigs/fig-003761/obi-wan-kenobi-old-with-light-nougat-skin-and-reddish-brown-hood-and-cape-white-pupils/,2020-06-27 18:08:30.100657+00:00
5943,fig-002156,1,fig-002156,https://rebrickable.com/minifigs/fig-002156/emmet-piece-of-resistance-eyebrows-happy-scared/,2022-05-13 22:04:01.156021+00:00
5943,fig-002157,1,fig-002157,https://rebrickable.com/minifigs/fig-002157/bad-cop-good-cop-with-wide-angry-mouth-and-clenched-teeth/,2020-04-17 08:03:08.117736+00:00
5944,fig-000069,1,fig-000069,https://rebrickable.com/minifigs/fig-000069/ninja-white/,2020-05-02 19:21:41.763405+00:00
5954,fig-000648,1,fig-000648,https://rebrickable.com/minifigs/fig-000648/bat-lord-fright-knights-cape/,2020-05-05 18:26:48.949082+00:00
5954,fig-006720,1,fig-006720,https://rebrickable.com/minifigs/fig-006720/knight-scale-mail-on-red-black-arms-blue-legs-white-plume/,2020-05-03 09:31:18.114825+00:00
5954,fig-007115,1,fig-007115,https://rebrickable.com/minifigs/fig-007115/knight-fright-knights-dark-gray-legs-black-neck-protector/,2020-05-05 18:53:34.657781+00:00
5959,fig-004849,1,fig-004849,https://rebrickable.com/minifigs/fig-004849/ha-ya-to-in-silver-armor/,2020-04-24 17:44:47.178444+00:00
5960,fig-000818,1,fig-000818,https://rebrickable.com/minifigs/fig-000818/postal-worker-red-jacket-with-zipper-and-letter-logo-black-legs-red-cap-beard-and-glasses/,2020-06-08 17:16:22.213897+00:00
5963,fig-000415,2,fig-000415,https://rebrickable.com/minifigs/fig-000415/ogel-minion/,2020-04-13 05:46:10.852266+00:00
5963,fig-002564,1,fig-002564,https://rebrickable.com/minifigs/fig-002564/ogel-minion-commander/,2020-06-20 18:44:34.497586+00:00
5973,fig-000418,1,fig-000418,https://rebrickable.com/minifigs/fig-000418/kai-the-golden-weapons/,2020-04-12 10:08:59.397469+00:00
5976,fig-000657,1,fig-000657,https://rebrickable.com/minifigs/fig-000657/aquanaut-1/,2020-04-12 09:28:39.502608+00:00
5976,fig-002312,1,fig-002312,https://rebrickable.com/minifigs/fig-002312/aquanaut-3/,2021-03-19 16:52:25.641369+00:00
5985,fig-000288,1,fig-000288,https://rebrickable.com/minifigs/fig-000288/man-plain-red-helmet-with-visor-yellow-life-vest/,2020-06-01 22:43:45.907976+00:00
5987,fig-009366,1,fig-009366,https://rebrickable.com/minifigs/fig-009366/blue-torso-red-legs-red-cap/,2020-06-07 18:08:05.530969+00:00
5987,fig-009367,1,fig-009367,https://rebrickable.com/minifigs/fig-009367/white-torso-blue-legs-blue-cap/,2020-06-07 18:08:41.083867+00:00
5987,fig-009368,1,fig-009368,https://rebrickable.com/minifigs/fig-009368/white-torso-green-legs-reddish-brown-hair-female/,2020-06-07 18:09:12.397914+00:00
5995,fig-000359,1,fig-000359,https://rebrickable.com/minifigs/fig-000359/johnny-thunder-desert/,2020-04-12 06:58:44.627534+00:00
5995,fig-000464,1,fig-000464,https://rebrickable.com/minifigs/fig-000464/lord-sam-sinister/,2020-04-12 06:43:19.430033+00:00
5995,fig-002234,1,fig-002234,https://rebrickable.com/minifigs/fig-002234/skeleton-standard-face-mummy-headdress-yellow/,2022-08-08 19:53:31.113433+00:00
5997,fig-001407,4,fig-001407,https://rebrickable.com/minifigs/fig-001407/mandalorian-death-watch-warrior/,2020-04-18 03:37:33.670390+00:00
6000,fig-003612,2,fig-003612,https://rebrickable.com/minifigs/fig-003612/battle-droid-two-bent-arms/,2020-06-20 00:58:25.874135+00:00
6000,fig-003663,1,fig-003663,https://rebrickable.com/minifigs/fig-003663/clone-trooper-327th-star-corps-yellow-markings-pauldron/,2020-06-22 18:58:30.262010+00:00
6000,fig-003665,1,fig-003665,https://rebrickable.com/minifigs/fig-003665/clone-trooper-41st-elite-corps-scout-battalion-armor-dark-bluish-gray-kashyyyk/,2020-07-06 23:04:40.287058+00:00
6000,fig-003666,1,fig-003666,https://rebrickable.com/minifigs/fig-003666/clone-trooper-phase-ii-armor-plain-black-head-neck-bracket/,2024-01-13 20:25:35.636078+00:00
6000,fig-003667,1,fig-003667,https://rebrickable.com/minifigs/fig-003667/clone-trooper-phase-ii-armor-plain-black-head-black-mouth/,2020-06-22 19:33:12.869022+00:00
6000,fig-007679,1,fig-007679,https://rebrickable.com/minifigs/fig-007679/mace-windu-light-up-lightsaber/,2020-06-27 17:49:53.652340+00:00
6008,fig-008496,1,fig-008496,https://rebrickable.com/minifigs/fig-008496/white-torso-light-grey-legs-back-hair/,2020-05-24 10:20:52.199400+00:00
6008,fig-008497,1,fig-008497,https://rebrickable.com/minifigs/fig-008497/medium-dark-pink-torso-pink-legs-black-hair/,2022-01-31 01:32:45.961151+00:00
6014,fig-003511,1,fig-003511,https://rebrickable.com/minifigs/fig-003511/battle-droid-commander-two-bent-arms/,2020-06-20 01:08:21.598664+00:00
6014,fig-003614,1,fig-003614,https://rebrickable.com/minifigs/fig-003614/qui-gon-jinn-yellow-skin/,2020-07-02 00:41:51.557654+00:00
6014,fig-003654,1,fig-003654,https://rebrickable.com/minifigs/fig-003654/battle-droid-security-dark-red-torso-with-tan-print-two-bent-arms/,2020-06-20 01:13:35.658514+00:00
6017,fig-015510,1,fig-015510,https://rebrickable.com/minifigs/fig-015510/snowman-skull-face/,2024-09-05 17:54:37.585468+00:00
6017,fig-015511,1,fig-015511,https://rebrickable.com/minifigs/fig-015511/boy/,2024-09-05 17:55:08.011924+00:00
6017,fig-015512,1,fig-015512,https://rebrickable.com/minifigs/fig-015512/girl/,2024-09-05 17:55:30.993343+00:00
6017,fig-015514,1,fig-015514,https://rebrickable.com/minifigs/fig-015514/santa-claus-small/,2024-09-05 17:56:27.858914+00:00
6017,fig-015515,1,fig-015515,https://rebrickable.com/minifigs/fig-015515/elf-smirk/,2024-09-05 17:56:57.769204+00:00
6017,fig-015516,1,fig-015516,https://rebrickable.com/minifigs/fig-015516/elf-happy/,2024-09-05 17:57:26.306303+00:00
6023,fig-001177,1,fig-001177,https://rebrickable.com/minifigs/fig-001177/crug-with-flat-silver-large-shoulder-armor/,2020-04-27 07:51:42.502511+00:00
6024,fig-001394,1,fig-001394,https://rebrickable.com/minifigs/fig-001394/cole-with-shoulder-armour-rebooted/,2020-04-13 23:44:14.427289+00:00
6026,fig-004002,1,fig-004002,https://rebrickable.com/minifigs/fig-004002/padme-amidala-naberrie-white-geonosis-arena-outfit/,2020-06-27 18:50:52.138015+00:00
6026,fig-004003,1,fig-004003,https://rebrickable.com/minifigs/fig-004003/anakin-skywalker-padawan-medium-nougat-hair/,2020-06-20 00:32:34.947556+00:00
6026,fig-004004,1,fig-004004,https://rebrickable.com/minifigs/fig-004004/clone-pilot-phase-i-armor-black-eyes-plain-legs/,2020-06-22 20:02:24.208366+00:00
6026,fig-004005,1,fig-004005,https://rebrickable.com/minifigs/fig-004005/clone-trooper-captain/,2020-04-20 22:20:27.302181+00:00
6026,fig-004006,1,fig-004006,https://rebrickable.com/minifigs/fig-004006/obi-wan-kenobi-tan-legs-mid-length-parted-hair/,2020-06-27 18:31:39.819497+00:00
6026,fig-014070,2,fig-014070,https://rebrickable.com/minifigs/fig-014070/super-battle-droid-pearl-titanium/,2023-07-15 21:27:07.538578+00:00
6030,fig-001011,1,fig-001011,https://rebrickable.com/minifigs/fig-001011/shogun-armor-and-helmet-with-horn-blue-and-black-robe/,2020-05-02 19:26:25.437850+00:00
6032,fig-001437,1,fig-001437,https://rebrickable.com/minifigs/fig-001437/race-driver-blue-torso-blue-legs-blue-helmet/,2020-05-09 19:59:47.083434+00:00
6033,fig-010646,1,fig-010646,https://rebrickable.com/minifigs/fig-010646/octan-blue-torso-light-bluish-grey-legs-blue-cap/,2020-09-19 10:38:04.383317+00:00
6046,fig-000029,1,fig-000029,https://rebrickable.com/minifigs/fig-000029/harry-potter-open-dark-blue-jacket-over-white-shirt-dark-bluish-gray-legs/,2020-04-30 06:04:42.346838+00:00
6058,fig-000821,1,fig-000821,https://rebrickable.com/minifigs/fig-000821/miss-gail-storm/,2020-06-17 14:20:20.981884+00:00
6069,fig-007855,1,fig-007855,https://rebrickable.com/minifigs/fig-007855/criminal-open-black-jacket-over-prison-shirt-dark-bluish-grey-legs-black-hat-dark-tan-stubble/,2020-06-06 21:17:48.828263+00:00
6069,fig-007860,1,fig-007860,https://rebrickable.com/minifigs/fig-007860/criminal-torn-prison-shirt-dark-bluish-gray-legs-dark-bluish-gray-hat-beard/,2020-06-08 00:36:00.038289+00:00
6069,fig-007864,1,fig-007864,https://rebrickable.com/minifigs/fig-007864/criminal-prison-shirt-with-86753-dark-bluish-gray-legs-dark-bluish-gray-hat-black-eyemask/,2020-05-14 17:42:06.126041+00:00
6069,fig-007865,1,fig-007865,https://rebrickable.com/minifigs/fig-007865/policeman-blue-shirt-with-badge-and-pouches-dark-blue-legs-dark-blue-police-hat-with-badge-cheek-lines/,2020-05-14 18:01:05.519511+00:00
6069,fig-007866,1,fig-007866,https://rebrickable.com/minifigs/fig-007866/policewoman-blue-shirt-with-badge-and-pouches-dark-blue-legs-dark-orange-hair/,2020-05-14 17:44:43.801010+00:00
6069,fig-007867,1,fig-007867,https://rebrickable.com/minifigs/fig-007867/policeman-dark-blue-jacket-with-zipper-badge-and-police-on-back-white-helmet-with-visor-open-mouth/,2020-05-14 17:46:03.086493+00:00
6069,fig-007868,1,fig-007868,https://rebrickable.com/minifigs/fig-007868/policeman-dark-blue-jacket-with-zipper-badge-and-police-on-back-white-helmet-with-visor-sunglasses/,2020-05-14 17:46:48.041379+00:00
6076,fig-000704,1,fig-000704,https://rebrickable.com/minifigs/fig-000704/woman-white-and-blue-striped-shirt-white-legs-black-hair/,2020-05-29 00:04:42.814783+00:00
6081,fig-000342,1,fig-000342,https://rebrickable.com/minifigs/fig-000342/fireman-plain-black-black-helmet/,2020-05-16 07:22:56.060809+00:00
6092,fig-000047,1,fig-000047,https://rebrickable.com/minifigs/fig-000047/tomahawk-warrior/,2020-05-31 10:15:18.437151+00:00
